Word1	Word2	pwMI
the	guitar	3.40667706661
what	prompted	4.93702605021
yeah	versus	2.64225349695
california	down	3.1800502375
water	processing	6.25199563051
dug	in	3.05955306271
my	queen	2.75367028561
house	we'll	3.03643793395
new	bow	5.38885236817
kidding	and	0.285052903125
they	built	3.02590543054
mhm	being	0.757895270274
shit	like	1.68606713788
x	biotal	5.77528575998
what	temperature	2.68573425161
addicted	a	3.2535754612
work	does	1.70936183048
the	ideal	2.02038270549
like	before	-0.332109208006
as	lincoln	4.7088921919
triple	crown	9.43628001061
you	sprinkle	2.97747161835
water	do	0.805976907814
did	those	0.0855604954602
girl's	back	5.81728668396
people	first	1.18579048526
grandchildren	you	2.97747161835
who	well	-0.712879414223
there	her	-1.10972962586
charged	with	3.56444395096
sharon's	triple	10.8225743717
people	here	0.628752018338
about	outside	1.62333539282
then	lcl	2.55512541342
been	reading	3.1945432448
sink	with	3.05361832719
things	th	1.65706401567
idiot	if	3.86889016086
home	neither	5.78044041057
of	yours	2.20062484714
looking	looking	3.20177125048
drugs	while	6.26869748013
showhorse	perry	9.59879894011
has	about	-0.180258534052
st	early	6.00229280612
that's	ideal	3.78730577245
had	great	0.996875402647
evaporative	cooler	11.3333999955
these	books	3.59884115114
always	pulled	4.15485451173
especially	against	5.875233928
so	h	0.825569154074
those	qualified	5.06367259785
into	em	0.718205236877
was	opening	2.86750009847
life	trying	2.87045181893
waiting	saying	4.98077059917
well	provided	3.49479383331
round	trip	7.30804830476
ball	zoo	7.86766409269
bledsoe	and	2.76995955291
my	child	3.51135598731
never	stand	3.79525985769
he'll	know	0.696007269926
boulevard	we're	5.19855686554
can't	teach	4.03766492274
year's	i	1.82394317344
basis	that's	2.46554993246
route	you	2.97747161835
a	ah	-0.658447544229
for	fifty	1.31017576136
as	spillway	4.48574864058
their	word	3.17918730058
area	of	0.490543408922
in	ojai	3.75270024327
day	today	2.57593085402
icky	how	5.39147589395
block	of	2.7312530982
is	close	0.76679500885
one	sam	3.40020067074
unhunh	why	1.28682271049
fancy	at	3.51255911559
making	decent	6.75525848189
and	enterprise	2.07681237235
so	ron	1.35619740514
i'm	an	1.24378701894
five	plus	4.16893744836
it	put	-2.12317306088
you	usually	0.431940346742
the	trip	0.921770416821
r	tons	5.74365757022
scary	word	5.93072261362
beans	sourdough	8.56081127325
and	frankly	2.76995955291
there	i'm	-0.133137667323
prep	what	4.24387886965
room	and	1.16052164048
gonna	flower	5.02469457369
stones	right	2.5587777748
ambassador	and	2.76995955291
look	man	1.55679929286
arm's	falling	9.43628001061
tell	that's	-0.327658076978
weight	she	2.41074169597
my	year's	3.91682109542
is	five	-0.252052311349
us	uh	0.61342731351
june	um	3.01303304707
the	voi	3.40667706661
leftovers	oh	4.30756542845
looked	up	1.05490654233
up	work	0.366771903598
gonna	whip	5.02469457369
like	crcc	4.69832871339
what	strip	3.14526658098
tick	okay	3.82864139651
have	balloons	1.65802666093
put	attention	4.11192946701
pressure	okay	3.2408547316
little	white	4.09592995416
nebulous	well	4.41108456518
lead	i	0.660792363635
the	living	2.264579666
and	apologized	2.07681237235
d	well	1.0015883807
grants	grace	9.17391574614
unhunh	mints	7.06137425603
twenty	hours	3.7245293663
then	call	0.443318587241
beginning	yeah	1.06180312139
we're	stuck	3.91762302008
it's	alright	-0.505702029905
fast	this	1.03104684155
this	his	-1.66327316674
your	investments	4.27866252616
jack	and	1.67134726424
hector	oh	2.43576325154
could	give	2.19443031979
he	one	-2.43377429527
never	and	-2.03815147707
of	course	4.014294426
a	boyfriend	2.44264524498
understood	the	2.15391409811
forego's	large	9.0308149025
something	spray	4.27492849913
th	a	-0.617625549709
the	reality	2.30806477794
marble	chips	9.94710563437
he	or	-1.68558312646
um	once	1.43258267151
wisely	answered	10.3525707425
stand	on	1.94728724362
leave	until	4.01951316386
form	a	0.688626103738
of	minutes	0.428668005204
upon	not	2.87221294087
later	i'll	2.75060634699
seems	really	2.02140596979
may	which	2.35625351069
me	was	-1.82201123596
talk	long	2.68313384985
actually	metabolize	7.56447783371
painting	this	2.41734120267
p	we	1.32713024832
bakersfield	originally	10.3525707425
leaking	out	3.9238598374
the	ratio	2.30806477794
greatest	accomplishment	11.045717923
threatened	sc	10.2347877068
already	be	0.815447784433
the	times	-1.20844345023
turn	around	4.68614405437
new	mathematical	6.30514310005
been	contacted	5.314806781
experience	when	2.23809643351
that	trick	1.43673566831
for	some	1.84521186087
small	size	5.63407187119
calvary	chapel	11.045717923
fraction	under	8.28887755777
y	as	1.00759021778
section	down	3.69087586126
more	lambada	4.71332678896
to	guilt	1.13616132448
t	her	1.51213530322
works	is	1.01525636815
teaching	i	0.437648812321
my	lambada's	5.52625900785
thought	it	1.75783632113
person	what	0.506209251368
departures	and	2.3644944448
everybody	knows	5.02166518634
literature	in	3.05955306271
going	and	-0.349095936673
forster	seems	7.23905543327
parents	anyway	3.98224176906
were	infamous	5.99426063443
her	any	0.29911266337
bank	right	2.96424288291
until	eight	3.18736710849
right	doesn't	0.0600778028769
doesn't	carry	3.82406472948
diaper	this	4.1220892949
little	prayer	4.89085982903
fat	yes	4.39027757267
didn't	start	2.41145306004
thigh	a	1.86728110008
chicks	and	0.824049403857
so	y	0.768410740234
primary	agent	9.54164052627
an	overriding	6.48659167556
my	customers	4.13996464673
note	did	3.35955561955
beginning	lambada	7.11389229032
too	frozen	4.36266991735
that's	well	-0.767886043735
painted	your	3.5855153456
and	tends	3.46310673347
the	conversation	1.79723915418
forty	nine	5.33198511753
deal	i'm	1.53671844728
do	neat	1.48066202553
are	marked	5.64529533356
to	kendra	1.30046437577
story	for	1.10383932836
himself	yeah	1.00464470755
same	job	3.4323929435
muumuu	mhm	4.4550735272
gave	keri	7.59573037721
just	they'll	0.755362116931
them	there's	0.51835288546
collins	i	1.13079599288
shall	we	3.76691646282
pulse	type	7.778051934
five	year	1.52479104924
legs	do	1.86202958206
the	wedding	1.79723915418
only	cook	4.33033453671
plus	twelve	4.82314165497
champion	two	3.91762302008
in	all	-0.957730453376
kids	did	1.14398190355
lewiston	oh	3.39127469657
play	head	4.46994497541
europe	i	1.35393954419
enough	so	1.23103426218
gentlemen	the	2.93667343736
a	lady	2.15496317253
or	reddish	5.40115480805
wood	to	1.86008016371
they	pretty	0.64921236539
and	assignments	3.46310673347
dollars	apiece	7.08490475344
banker	system	6.51581022155
general's	house	7.45527854174
glazed	up	5.66007672832
ended	em	3.23051086085
move	things	2.92557534113
there	i'll	0.387603051835
done	wow	2.74593475109
right	cause	1.076091568
she	sh	1.36928782114
he	related	3.04268925666
gallbladder	problems	8.11452417063
yeah	wow	1.29232678001
annalisa	that's	3.78730577245
very	m	1.62143621052
to	having	-0.582266871663
girl	oh	1.66850809883
some	extent	4.81918125375
and	helen	1.21181493487
because	theyre	4.32670476866
spasms	but	4.88873893746
at	town	2.02448206016
gone	down	2.52772505146
submit	it	2.26508412355
first	had	0.209318537616
could	carry	3.36381167935
end	before	2.91293799304
family	is	2.28092274148
licht	auf	12.4320122842
direction	it's	2.88291656955
ball	and	0.285052903125
departing	g	7.32606681026
date	um	3.01303304707
side	a	1.23867244066
his	defects	5.95350264195
good	smells	3.18553286557
development	of	2.95439664951
styles	are	4.952148153
mom	doesn't	2.66718353269
like	did	-1.88922130144
age	w	4.07030399559
hapgood	hapgood	9.65942356192
either	of	0.961966484822
the	bedroom	1.155385268
be	now	-1.1319809678
either	or	0.923817993568
here	there's	-0.202264956446
the	card	1.42567559774
older	man	4.59307766081
kept	stopping	6.6149011242
shocking	oh	5.00071260901
dump	the	1.79723915418
found	somebody	4.39124328979
soft	enough	5.50445437788
greg	greg	6.88683483968
obvious	mhm	3.06877916608
huge	but	1.94429995829
frozen	right	3.25192495536
one	who	2.0939490173
here	hunh	1.4750841616
kinda	bumming	7.29621384711
kidding	i'm	2.40171588476
oh	sure	0.380653810525
is	greater	4.16799239051
people	uh	-0.96743722648
gay	men	5.66351907251
okay	hm	-0.390866308671
tense	with	4.66305623962
adults	who	4.53545958252
he's	my	0.222954099792
to	deven	3.24637452483
rice	or	3.32171326637
that	what	0.0330593164333
anyways	but	2.40383228767
little	wimpy	5.17854190148
in	especially	1.35480497047
barns	and	3.46310673347
gospel	you	1.87885932968
cd	right	3.05125425989
that	her	-1.05456077958
exciting	oh	3.29596451677
was	old	-0.652960704023
believing	this	3.42894211434
here	five	0.155131748622
as	something	0.0175443096668
attack	you	0.962568597804
tombs	and	3.05764162536
again	yeah	1.60923849077
has	m	1.67581298139
geeky	he's	6.03009508744
know	his	-0.812689072707
stingy	with	4.95073831208
any	diamonds	4.79574268078
already	was	-0.0663567713704
little	she's	0.424951710371
a	wilcox	1.86728110008
your	heads	3.69087586126
three	perfect	3.3013646811
so	dolores	3.65878249813
phil	that	2.61539066465
eight	when	1.61139435235
good	mhm	0.296190443843
mentioned	with	2.46583166229
office	they're	2.91624815826
hey	there's	1.99625077665
his	fellow	3.55560736916
think	m	1.45384659325
i	definitely	0.660792363635
bank	into	3.56359899949
the	peace	1.10409197362
faith	in	2.88770280578
while	these	1.93533601744
only	and	-1.93052081288
like	grasshopper	4.69832871339
in	which	0.661657789911
close	relationship	5.91729959329
can't	read	3.39634281005
after	your	0.782154964697
the	slimmest	3.40667706661
this	wallmart	4.1220892949
a	nest	3.43589701799
mister	hip	5.55574767227
seventy	degrees	6.06211130133
fixed	by	3.90052178805
red	pep	8.90565175955
pscientist	has	6.60306666655
my	office	2.15896317786
deutsch	that	2.61539066465
has	other	0.697704818498
ten	dropped	4.87820143215
he	figured	2.94737907685
um	back	-0.269488042954
passed	on	3.69648709843
started	his	3.06313088406
known	as	3.4561292234
god	on	-0.65701145263
station	or	2.91624815826
mhm	because	1.31957931127
paid	as	3.00414409966
show	nothing	3.61976426596
dessert	dessert	10.2347877068
attraction	towards	9.38748984644
enough	spaghetti	6.19760155844
and	whether	1.22951451197
a	ouiji	3.94672264176
done	for	0.870577646878
he's	slowgaiting	6.03009508744
yay	i	2.04708672475
sold	yeah	1.69779188811
volunteers	that	4.00168502577
her	sister	4.33124404109
noises	with	3.56444395096
smell	the	0.410944793055
more	i'm	0.3459908697
above	me	2.22104003188
couldn't	mhm	0.817487367476
arizona	arizona	10.2347877068
definition	in	2.36640588215
her	abc's	5.58400700959
now	what's	0.99964632705
side	hm	2.79640417678
in	wide	1.80679009421
well	your	-0.746532919264
court	we	2.2181031722
mall	at	3.51255911559
graze	and	3.46310673347
intellectual	stimulation	10.8225743717
they	clipped	4.05040974705
um	of	-2.43923089684
work	of	-0.952613814093
she's	got	2.81217051641
one	over	1.66636384925
so	identical	3.14795687436
charles	and	2.07681237235
cultural	growth	10.6402528149
year	olds	7.14880855542
for	f	1.01471154846
gets	boiled	6.71498458276
i'm	making	1.98245745452
right	right	2.45527082779
the	face	1.03955345248
calico	to	3.93952170539
other	benefit	4.22406534311
nice	your	1.60451387674
lisa	takaki	10.8225743717
if	nancy	3.53241792424
darn	that's	3.38184066434
you	love	0.849239912497
while	so	0.203517895197
see	does	0.383927671691
ho	honey	5.60330021252
old	going	1.41046935741
samuel	did	3.89855212028
taken	her	2.69363525169
xerox	machine	9.43628001061
the	man	0.0336505619138
like	germany	2.61888717171
fucking	paintings	6.83359032516
end	what	0.44838968048
political	socioeconomic	8.99802507968
treat	people	5.89532068657
and	training	0.372064280114
i	run	-0.725501997485
can	u	3.88623163589
world	maintaining	7.184988212
thing	she	1.05261821182
s	bothered	5.33363664557
about	uh	0.395367082941
some	girls	3.49742541377
looking	all	0.803875977681
jockeying	of	4.34069101063
your	oven	4.50180607748
though	thats	4.67581694021
starting	gate	6.6149011242
scott	how	2.55826254989
jackson	or	3.09856971505
here	bill	2.11558760868
too	she	0.12214284495
cocks	crowing	12.4320122842
ttle	more	5.81193907763
let's	all	1.06228766783
money	was	-0.276652180207
scott	is	1.15245748966
ears	they	4.05040974705
wimpy	about	4.55007479489
in	great	1.21702126811
also	in	0.700272626039
lord	we	2.35163456483
the	liquid	0.516305308713
below	are	3.16038868377
hole	nyeah	7.98936102767
man	peace	4.96464121724
actually	tha	4.79188911147
i	apologize	2.74023390531
is	sixty	0.601280570372
seventeen	lengths	7.67842209306
sonoma	still	5.78822255101
black	is	1.29442775093
test	m	4.41371614565
maintenance	maintenance	7.82684209817
totally	out	2.21911174516
sh	sh	5.26150819927
backwards	is	3.29252365316
a	army	1.64413754877
have	somebody	2.06831105547
uh	pipe	2.31115783309
blacksmithing	and	3.46310673347
you	mu	2.97747161835
pointless	i've	7.10900230502
the	couch	2.49038633474
poke	a	3.94672264176
one	hopes	3.73667290736
about	my	0.822375348927
it	y	-1.03075274246
well	don't	-0.301444139128
passing	them	4.70800762749
dr	walked	6.80080050234
tapes	you'd	5.69861039232
employer	has	4.20517139375
out	yet	1.40616336479
service	providers	9.0308149025
then	erasmus	2.72697567035
measure	you	1.65571577836
wouldn't	trust	4.65547725598
she's	drinking	4.50036826271
a	winter	1.23867244066
lay	how	3.68672780171
time	world	1.64568737601
a's	bee's	11.045717923
h	wi	6.01528000165
contacted	by	6.26764540218
osetty's	son	9.09980777399
have	paradox	3.12436372972
would	in	-2.0995022365
um	part	1.01736138846
know	changes	2.77544881161
one	australian	4.65296363924
perfect	opportunity	6.65126876837
maybe	forster	5.49664183815
ideas	from	3.40103784115
green	and	0.824049403857
we	talked	2.55707853904
fill	it	1.41778626316
toffee	isn't	5.4697688199
oo	mm	4.06192795778
the	aggressive	1.61491759738
great	really	0.519800762161
engineer	i'm	4.19347535399
friends	at	2.80171235793
showing	no	2.88234660658
heard	in	0.302712697438
x	something	0.390790697195
than	from	0.721975176925
really	enjoy	4.62409565524
it's	the	-0.131151473599
speeding	up	5.66007672832
court	no	2.59466453413
house	yeah	0.997724264709
do	plugging	5.19423409224
you	your	-1.08153357743
says	yack	5.47546684101
who	stole	5.00546321176
brr	like	4.69832871339
getting	old	3.06800706464
chrysler	corporation	10.3525707425
the	calf	2.71352988605
especially	the	0.315634613251
final	forty	6.45059807291
cancel	they	4.74355692761
rice	cakes	8.40666059343
while	they're	2.82827938531
hm	she's	1.84947647545
school	tutors	7.84704480549
a	college	0.650885775755
pantry	but	3.50244457634
pretty	mellow	6.54590825271
assistant	twat	10.4861021351
land	at	3.66670979541
is	dirty	2.80701583738
avoided	how	5.39147589395
h	hector	5.24209011342
stuff	and	1.29814301835
really	minimal	4.44177409844
honey	honey	4.86363301633
six	six	3.11726685283
here	here's	2.44694474463
make	that	0.712604942226
don't	insist	5.23457693007
like	it	0.330493207232
you	may	1.65571577836
afternoon	if	2.87563838785
his	leg	3.71991042045
making	eyes	4.80934833284
is	right	-0.224603195511
powder	yeah	2.57326062547
on	tape	2.24956811549
a	ship	2.0008124927
not	potty	4.33855000966
for	identifying	4.0827644836
salmon	and	3.05764162536
makes	is	0.551683629233
this	rubble	3.20579856303
machines	i	2.33476879721
they	but	-2.79971641909
having	diarrhea	7.21707652655
yeah	bulging	4.58816364601
she	carried	3.69167554143
i	give	0.297886869946
source	you	1.36803370591
th	background	5.22860676308
husband	mhm	2.25784894987
he	wandered	3.95897998853
own	style	5.84033855215
annoying	it	2.26508412355
just	finally	1.38045583425
her	mother	3.0991003598
eating	tums	9.59879894011
they	each	1.18820886612
of	em's	3.24207872196
multiply	the	1.94033999782
uh	craig	4.18296000999
complete	the	1.46076691755
same	temperatures	6.83359032516
mean	good	-0.390240100771
in	business	1.55547566593
dolores	is	3.58020572561
goes	and	0.88180823801
h	no	0.742280443086
that'll	ruin	8.56081127325
hand	fed	6.74503692782
home	if	0.61851566893
in	work	-0.847457400895
christmas	merry	7.36310808194
un	wrapped	8.28887755777
ask	us	3.03353397007
are	exasperating	5.64529533356
ninety	dollars	3.64022225984
do	dismiss	5.19423409224
shell	from	4.9414828821
picked	kick	6.35207908907
don	it's	2.56446283843
you	neat	-0.0429532677981
your	fault	4.50180607748
place	five	2.16360387883
his	monastic	5.95350264195
not	impossible	3.23993772099
he	still	1.34054194612
others	and	1.38366519179
he's	they	-1.65836026911
uh	he's	0.420100142879
um	teresa	3.86033090746
gelding	john	6.67943964534
is	name	0.135523232008
community	meetings	6.19368765912
cebuano	it's	4.96235811123
annual	meeting	8.30487789912
one	anymore	1.51746942331
delicious	mm	4.83511784602
chaos	i	1.48747093682
bread	mhm	2.37563198552
cool	so	2.15470510135
cups	where	4.22406534311
your	bag	1.91780852505
think	mister	1.75612746513
subdivisions	have	4.22297601839
their	porch	5.18066730079
they'll	really	1.56538858252
how	complicated	4.00518153283
donna	mhm	4.16739145475
you	remember	1.36216858646
superficial	they	4.05040974705
story	x	2.39089549664
history	x	3.21033640252
anyway	she	1.66352729414
uh	tore	3.48981282943
parking	was	2.27971343356
will	check	2.78839710344
did	i'd	0.763057904353
leave	um	1.60903910886
just	northwest	4.32489481341
ray's	attitude	10.2347877068
review	you	1.59117725723
agree	but	2.14789891353
need	either	2.63166549055
striped	guy	7.1590127256
your	friend	3.22551261157
better	idea	3.6423521861
later	we	0.94764062661
then	to	-1.60663182507
that	robbie	2.20992555654
t	balloon	4.81918125375
uh	monday	2.39120054076
of	dimensions	3.64754383007
pounds	seventy	5.36896412077
i	you'll	-0.829298791167
thing	this	-1.04269667902
getting	back	2.27632735992
no	function	4.67410607581
here	thank	2.20961655833
have	well	-2.41165733947
victory	was	3.09064364978
you've	all	0.930360124791
proofread	does	6.30951947465
making	noises	7.73608773491
follow	the	0.767619736994
knows	assistants	9.06471645418
girl	yeah	1.25595913583
hatchet	man	7.26722631024
louis's	game	8.87666422267
he	i've	-0.670882810047
albert	and	3.46310673347
up	cold	2.0224905686
out	perfume	4.84015056927
not	reality	3.6454028291
who	suggested	5.92175394364
aisles	and	2.3644944448
the	goodwill	3.40667706661
there	probably	-0.176577796019
okay	here's	2.10587479876
misuse	of	4.34069101063
what's	happening	6.74315545972
folks	this	1.74718354033
afternoon	you	1.06792911346
bluh	bluh	10.3319514553
ones	um	1.49320729333
weren't	doing	3.23010739101
card	somewhere	5.66351907251
one	egg	3.0435257268
everyone	that	1.9539921824
eh	quite	6.76213136118
aa	is	3.1747406175
he	apologized	3.95897998853
look	where	1.50937059929
now	sab	5.2481415691
cab	i	1.13079599288
state	wide	6.84851597538
young	republicans	7.93220261383
champions	presentation	9.38748984644
thirteen	total	6.35666625307
something	was	-0.502091943781
what'd	he	2.5120610056
sure	we're	1.49478879893
mhm	this	-0.676795631708
whole	box	4.81720691945
trespasses	and	3.46310673347
a	diamond	2.44264524498
they've	invented	6.6329196297
if	londa	5.47832807329
cubes	here	4.68053696614
normal	that's	2.77570486077
place	up	1.01568582918
cool	nobody	4.85950929914
into	just	-0.672317460352
it	unless	1.75425849978
still	making	2.88405747099
wasn't	supposed	3.20776900702
yeah	doo	1.88011344491
these	internal	6.48921290904
of	felt	0.703104850905
the	framework	3.40667706661
the	insulins	2.15391409811
moved	was	0.893419072443
she	s	0.910788016377
the	theories	2.30806477794
didn't	hear	3.81301489329
road	a	1.54882736896
letterhead	will	6.06554183643
former	car	6.890748739
zip	on	5.08278145955
being	smart	4.64048946501
and	make	0.666503135029
inspector	is	2.88705854505
forced	out	3.7415382806
have	talked	0.873071931113
know	jack	2.08230163105
stallion	a	1.23867244066
a	false	3.43589701799
for	cream	2.04588255633
some	adults	4.12603407319
coyote	cough	6.60896638868
storage	hmm	7.67842209306
my	stanford	4.83311182729
right	around	1.92278900808
it	goes	1.66970111175
went	at	-0.287733925898
oh	ho	3.3424845324
nothing	how	1.56283449746
i	move	-0.55560296069
promotion	you	2.97747161835
let's	throw	3.19250153489
can	okay	-1.16179119027
nope	arizona	8.9355047227
captain	down	4.60716659314
trade	secrets	9.3409698308
the	president	1.79723915418
big	guy	1.74736667374
separate	but	2.0555255934
blasted	cold	7.69581383577
of	burbank	2.7312530982
with	anna	3.96990905906
give	anything	2.05229055263
oh	baby	1.31183315489
of	love	1.51931212422
a	question	2.05587226989
then	i	1.2631071291
keep	i	-1.28511778542
wong's	wok	10.1294271912
analogy	chelsea	11.7388651036
aw	isn't	3.50615909374
was	mad	1.48120573735
uh	satan	4.87610719055
said	that'll	2.59851810345
buddy	um	3.3495052837
annette	uh	2.67888261321
they	you	-1.61994128485
so	disinterested	4.7573947868
you'll	go	2.12788792771
with	stuff	-0.140964805109
say	man	1.9814877259
no	makeup	3.98095889525
to	relay	3.24637452483
or	need	0.0781448289078
left	early	4.37305226639
are	products	3.77349315666
people	meaning	4.7967083979
era	of	3.64754383007
down	at	2.36982202201
good	that	-1.25581034626
well	alright	0.329318785165
so	they	1.24332670014
sure	course	2.74935845265
interest	in	3.34723513516
might	belong	5.54038638711
la	trying	4.28414515424
bought	john	4.53100523217
girl	from	2.01474348003
you	oh	-1.19573151879
the	gifts	2.4258478136
the	telephone	3.40667706661
once	here	1.55964154963
and	you're	0.0723806516777
a	shipment	3.94672264176
cathy	saw	5.28366654026
thirteen	or	2.03385897806
forms	each	5.13899460439
inspecttor	does	7.00266665521
wouldn't	take	2.23789077029
basic	one	3.33120779925
you	talking	0.78024704101
his	show	1.66304320081
no	arrow	4.11449028788
with	some	0.921426220124
short	letters	8.15534616515
three	uh	-0.265556365952
prostitutes	walking	8.48076856558
many	di	5.19783510441
uh	kissing	3.48981282943
knew	tuesday	5.35198578424
put	these	1.6954906165
hike	but	4.88873893746
s	well	0.713906308252
ornament	you	2.57200651024
kept	backing	6.79722268099
plus	oh	1.66850809883
of	sand	2.5489315414
you	notice	2.57200651024
mall	basis	7.778051934
how	is	0.528653381958
worst	no	2.72819592676
in	practice	2.14326233084
more	so	0.439906673262
mister	sebert	8.21250457899
upset	i	0.437648812321
firm	uh	4.18296000999
a	horseshoe	3.2535754612
hole	think	2.85473975379
cd	as	3.69729128022
its	beautiful	4.42831494507
being	challenged	7.63622173857
here	patriots	5.08600207425
just	dug	3.63174763285
large	comparatively	9.72396208306
sent	me	3.58361786638
s	choice	3.68497801998
foot	down	2.63772594667
the	guys	0.580843829851
thing	controlling	6.57407912968
people	x.	3.00494892867
strips	of	3.64754383007
so	boring	2.81148463774
i	leave	0.77662417916
exhibit	and	2.3644944448
though	for	0.890917331115
mean	their	1.01710766955
fantasy	sister	8.69434266588
thought	you	1.40670284707
perry	he'll	5.7275979292
slash	religious	10.4861021351
they'd	brought	4.7870929392
redial	it	1.9774020511
the	problems	0.880948422301
my	observation	5.12079389974
been	fine	1.93608225519
ocho	l	6.24992737745
can't	right	-0.141837447818
watch	eight	3.38242769107
your	spike	5.19495325804
never	he	-0.849131041453
me	pay	1.36237841284
were	driving	4.25965957904
right	mix	3.05125425989
jennifer's	jacket	9.0308149025
ren	rest	8.87666422267
interesting	you	-0.336714386326
witch	what	2.85758450853
better	um	1.06712289802
ask	those	2.23045925379
freezing	our	6.84102530365
sudden	this	1.81950420191
tonight	koosh	7.4348000104
sat	it	1.57193694299
can	help	2.4477515216
just	bring	1.43452305552
income	it	1.22363024872
thirty	one	1.4818784782
feet	only	2.97794172726
bye	doorclosing	8.60337088767
that	five	-0.523720191752
trae	los	10.1294271912
to	anything	-1.35879566116
sir	x	4.16584784755
if	sh	1.54650244057
born	again	6.00309958309
desire	to	3.42869608162
return	grill's	9.72396208306
he's	involved	3.32204488633
it's	close	1.0503351058
her	plans	3.35041478808
critical	too	5.46128220602
be	set	2.08159783371
don't	sell	2.52652672896
right	which	0.971812718215
put	like	0.127749972168
all	blew	3.22177191719
up	where's	2.13371620371
christ	does	4.11229489731
some	penguin	2.80427823321
he	runs	3.14804977232
fish	and	1.73588578538
excite	him	5.91729959329
more	stones	3.6147145003
easter	i've	6.41585512446
spent	it	0.965801139417
shreveport	bossier	11.7388651036
in	support	2.24862284649
fans	just	3.9194297053
falling	material	8.51998927873
tights	to	3.93952170539
delivered	was	3.37832572223
gets	depressed	7.00266665521
far	now	1.99004503108
don't	imagine	2.05652309972
and	cause	-2.16271419971
ah	believe	3.38419084168
factor	will	4.36079374419
whose	article	8.24235754214
friends	down	2.35587479453
last	name	3.47591920855
carpet	business	8.15534616515
spelled	it	2.95823130411
right	i	0.362541339834
uh	h	2.04289384649
hear	that	1.6190572251
any	extra	3.85128107194
that	factory's	4.00168502577
um	table	1.93851830999
about	regular	2.5576446302
days	she	1.02444733485
him	now	0.119723239347
say	two	0.829109013074
the	springtime	2.71352988605
ask	oh	0.558061352516
him	h.	5.91729959329
doctor	hensel	8.67081216847
attitude	that	2.49760762899
laundromat	i	2.04708672475
the	volume	2.71352988605
god	i've	1.36920939284
marriage	in	1.88089806637
things	aren't	3.77906517177
trinity	and	3.46310673347
here's	betty	8.00119548532
spot	you	1.96587070667
wonderful	the	-0.544566651972
the	weekends	2.15391409811
now	m	1.0140350645
me	now	0.558630234678
pregnant	she's	2.99629086593
you'll	find	4.92089778001
'	see	2.28691277603
pizza	you	0.72617981974
me	money	0.68632566564
like	caretaking	4.69832871339
just	witnesses	4.32489481341
claire	took	6.23353356767
fucking	up	2.76970497043
product	more	5.40647396952
many	many	3.45259565082
you're	killing	4.65925956769
ones	about	1.4898040002
bread	up	2.48202289797
you	people	-1.07431332946
dollars	it's	0.713862869181
the	drag	1.32723552493
several	criteria	8.38896101633
but	theres	3.27930102502
salt	they	1.56550309726
doors	that	1.92224348409
get	bloated	5.63966785669
president	wilson	9.43628001061
the	mall	2.84706127867
special	well	2.27101840168
um	doo	2.94404017559
prayer	sthrough	11.045717923
mellower	than	7.11389229032
continental	bank	9.25395845381
kevin	this	1.48303196529
wasn't	happy	3.01165412809
antique	baskets	10.6402528149
innocent	cause	6.11304417042
started	let's	3.1054901579
contracting	whatever	7.82684209817
or	look	-0.309272209329
four	pounds	4.29813139621
nuts	mm	4.06192795778
connecticut	and	2.76995955291
duty	and	0.629893389416
like	achy	4.00518153283
classic	hooker	7.56447783371
oppressed	the	3.40667706661
explain	anything	4.42564471651
dam	where	2.97130237462
the	employer	2.80054126304
by	faith	4.82728381979
care	yeah	0.110826831532
quick	what	2.45211940042
has	gotten	4.07733802224
s	five	1.31905705182
um	could	-0.197234403257
place	you	0.635665812199
bernie	i	2.74023390531
guess	it's	1.99194364566
so	cathy	2.96563531757
that	speaks	2.39224711333
wedding	cakes	8.18351704211
likes	charlie	7.46219898459
but	janice	4.1955917569
appeared	to	3.53405659728
good	f	1.90923939966
thighs	oh	5.00071260901
works	were	2.3306989883
notion	that's	4.0749878449
yeah	we	0.404939794314
does	other	1.09730480715
of	seals	3.64754383007
um	or	0.700674442254
at	ten	1.77585942354
bank	is	1.50076418393
objects	on	3.47334354711
very	fortunate	6.54868989567
the	depth	3.40667706661
no	green	1.62958363809
didn't	quite	2.13519968341
it's	street	1.49662220843
sin	on	2.24956811549
really	stupid	2.99485511551
doing	over	1.45653024086
bring	so	0.480728667782
fact	sometimes	4.25730940169
roommate	one	3.73667290736
close	and	-0.448916271956
she	bought	2.30538118031
summertime	i	1.82394317344
of	star	1.85578436084
seattle	san	8.50018665144
mean	because	-0.347680486352
hisd	rules	9.54164052627
comprehensive	service	6.46586554504
sometimes	for	1.9625009474
face	wash	5.92175394364
mouth	done	4.25001214787
band	every	4.83712789695
so	tender	4.7573947868
formalizing	it	4.05684359278
small	plastic	6.56838110856
when	ron	3.08539429389
so	hector's	2.67795324512
it	hmm	0.689547762789
even	remember	1.82228858652
two	weekends	4.86208462892
burp	it	2.95823130411
horses	do	1.34408649053
minutes	he	0.740104163664
gonna	break	2.19148122964
won't	need	3.34780218933
hundred	calories	5.28366654026
get	pregnant	2.7492960988
that	march	2.20992555654
than	what	1.00520041749
seen	my	1.26357913081
forms	so	2.40601952963
the	scientif	3.40667706661
next	part	3.11515206881
somebody	once	3.97839807439
paragraphs	yeah	4.58816364601
relevance	uh	4.87610719055
uh	cards	1.44211998607
money	that	0.346707123329
cost	fifteen	5.69861039232
